TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
OGZD.UK,D,20141118,000000,5.241,5.241,5.241,5.241,22030062,0
OGZD.UK,D,20141119,000000,5.2787,5.2787,5.2787,5.2787,18219196,0
OGZD.UK,D,20141120,000000,5.3607,5.3607,5.3607,5.3607,17274774,0
OGZD.UK,D,20141121,000000,5.4563,5.4563,5.4563,5.4563,23556180,0
OGZD.UK,D,20141124,000000,5.5418,5.5418,5.5418,5.5418,16917524,0
OGZD.UK,D,20141125,000000,5.4393,5.4393,5.4393,5.4393,22225051,0
OGZD.UK,D,20141126,000000,5.3111,5.3111,5.3111,5.3111,21305681,0
OGZD.UK,D,20141127,000000,5.1616,5.1616,5.1616,5.1616,27918886,0
OGZD.UK,D,20141128,000000,4.9949,4.9949,4.9949,4.9949,32704198,0
OGZD.UK,D,20141201,000000,4.7813,4.7813,4.7813,4.7813,49249668,0
OGZD.UK,D,20141202,000000,4.6489,4.6489,4.6489,4.6489,24643061,0
OGZD.UK,D,20141203,000000,4.736,4.736,4.736,4.736,26200118,0
OGZD.UK,D,20141204,000000,4.6146,4.6146,4.6146,4.6146,22990965,0
OGZD.UK,D,20141205,000000,4.5634,4.5634,4.5634,4.5634,19883140,0
OGZD.UK,D,20141208,000000,4.36,4.36,4.36,4.36,28203403,0
OGZD.UK,D,20141209,000000,4.2933,4.2933,4.2933,4.2933,24001184,0
OGZD.UK,D,20141210,000000,4.2788,4.2788,4.2788,4.2788,15327050,0
OGZD.UK,D,20141211,000000,4.1421,4.1421,4.1421,4.1421,30470371,0
OGZD.UK,D,20141212,000000,4.0421,4.0421,4.0421,4.0421,30698101,0
OGZD.UK,D,20141215,000000,3.6147,3.6147,3.6147,3.6147,56800680,0
OGZD.UK,D,20141216,000000,3.1888,3.1888,3.1888,3.1888,73379621,0
OGZD.UK,D,20141217,000000,3.7259,3.7259,3.7259,3.7259,55966843,0
OGZD.UK,D,20141218,000000,3.9263,3.9263,3.9263,3.9263,53782507,0
OGZD.UK,D,20141219,000000,3.9331,3.9331,3.9331,3.9331,64362722,0
OGZD.UK,D,20141222,000000,4.1703,4.1703,4.1703,4.1703,36758096,0
OGZD.UK,D,20141223,000000,4.1524,4.1524,4.1524,4.1524,21054859,0
OGZD.UK,D,20141224,000000,4.2386,4.2386,4.2386,4.2386,3881547,0
OGZD.UK,D,20141229,000000,4.0848,4.0848,4.0848,4.0848,32476293,0
OGZD.UK,D,20141230,000000,4.037,4.037,4.037,4.037,15530874,0
OGZD.UK,D,20141231,000000,3.9737,3.9737,3.9737,3.9737,3241000,0
OGZD.UK,D,20150102,000000,3.8327,3.8327,3.8327,3.8327,5969663,0
OGZD.UK,D,20150105,000000,3.8366,3.8366,3.8366,3.8366,13886583,0
OGZD.UK,D,20150106,000000,3.7866,3.7866,3.7866,3.7866,23210298,0
OGZD.UK,D,20150107,000000,3.9224,3.9224,3.9224,3.9224,22134641,0
OGZD.UK,D,20150108,000000,4.1968,4.1968,4.1968,4.1968,19275240,0
OGZD.UK,D,20150109,000000,4.0245,4.0245,4.0245,4.0245,16590028,0
OGZD.UK,D,20150112,000000,3.8438,3.8438,3.8438,3.8438,10606828,0
OGZD.UK,D,20150113,000000,3.7934,3.7934,3.7934,3.7934,27080902,0
OGZD.UK,D,20150115,000000,3.9472,3.9472,3.9472,3.9472,19278743,0
OGZD.UK,D,20150116,000000,3.9904,3.9904,3.9904,3.9904,16089243,0
OGZD.UK,D,20150119,000000,3.9596,3.9596,3.9596,3.9596,21762962,0
OGZD.UK,D,20150120,000000,3.837,3.837,3.837,3.837,22678157,0
OGZD.UK,D,20150121,000000,3.9651,3.9651,3.9651,3.9651,13955981,0
OGZD.UK,D,20150122,000000,4.0763,4.0763,4.0763,4.0763,30600578,0
OGZD.UK,D,20150123,000000,4.1438,4.1438,4.1438,4.1438,21937650,0
OGZD.UK,D,20150126,000000,3.8669,3.8669,3.8669,3.8669,17868014,0
OGZD.UK,D,20150127,000000,3.8626,3.8626,3.8626,3.8626,21837880,0
OGZD.UK,D,20150128,000000,3.7814,3.7814,3.7814,3.7814,21322293,0
OGZD.UK,D,20150129,000000,3.6404,3.6404,3.6404,3.6404,24658333,0
OGZD.UK,D,20150130,000000,3.461,3.461,3.461,3.461,32211046,0
OGZD.UK,D,20150202,000000,3.4674,3.4674,3.4674,3.4674,55014919,0
OGZD.UK,D,20150203,000000,3.64,3.64,3.64,3.64,25391378,0
OGZD.UK,D,20150204,000000,3.6361,3.6361,3.6361,3.6361,25012966,0
OGZD.UK,D,20150205,000000,3.8285,3.8285,3.8285,3.8285,43042609,0
OGZD.UK,D,20150206,000000,3.8712,3.8712,3.8712,3.8712,37143422,0
OGZD.UK,D,20150209,000000,3.9071,3.9071,3.9071,3.9071,27138579,0
OGZD.UK,D,20150210,000000,3.8242,3.8242,3.8242,3.8242,18841042,0
OGZD.UK,D,20150211,000000,3.8998,3.8998,3.8998,3.8998,25747948,0
OGZD.UK,D,20150212,000000,4.1019,4.1019,4.1019,4.1019,55354782,0
OGZD.UK,D,20150213,000000,4.4189,4.4189,4.4189,4.4189,70065079,0
OGZD.UK,D,20150216,000000,4.3754,4.3754,4.3754,4.3754,23457138,0
OGZD.UK,D,20150217,000000,4.3548,4.3548,4.3548,4.3548,42847768,0
OGZD.UK,D,20150218,000000,4.5667,4.5667,4.5667,4.5667,45458771,0
OGZD.UK,D,20150219,000000,4.4061,4.4061,4.4061,4.4061,38170936,0
OGZD.UK,D,20150220,000000,4.3754,4.3754,4.3754,4.3754,14106022,0
OGZD.UK,D,20150223,000000,4.1959,4.1959,4.1959,4.1959,18007754,0
OGZD.UK,D,20150224,000000,4.231,4.231,4.231,4.231,21506178,0
OGZD.UK,D,20150225,000000,4.1519,4.1519,4.1519,4.1519,26646535,0
OGZD.UK,D,20150226,000000,4.2523,4.2523,4.2523,4.2523,21920165,0
OGZD.UK,D,20150227,000000,4.2642,4.2642,4.2642,4.2642,27332486,0
OGZD.UK,D,20150302,000000,4.2924,4.2924,4.2924,4.2924,14799861,0
OGZD.UK,D,20150303,000000,4.3941,4.3941,4.3941,4.3941,24299811,0
OGZD.UK,D,20150304,000000,4.2429,4.2429,4.2429,4.2429,14773934,0
OGZD.UK,D,20150305,000000,4.3779,4.3779,4.3779,4.3779,24025419,0
OGZD.UK,D,20150306,000000,4.3155,4.3155,4.3155,4.3155,16257327,0
OGZD.UK,D,20150309,000000,4.2215,4.2215,4.2215,4.2215,11106326,0
OGZD.UK,D,20150310,000000,4.1019,4.1019,4.1019,4.1019,25009395,0
OGZD.UK,D,20150311,000000,4.04,4.04,4.04,4.04,18173150,0
OGZD.UK,D,20150312,000000,4.0839,4.0839,4.0839,4.0839,13666778,0
OGZD.UK,D,20150313,000000,3.9464,3.9464,3.9464,3.9464,23991623,0
OGZD.UK,D,20150316,000000,3.8237,3.8237,3.8237,3.8237,36634502,0
OGZD.UK,D,20150317,000000,3.8468,3.8468,3.8468,3.8468,20697030,0
OGZD.UK,D,20150318,000000,3.8853,3.8853,3.8853,3.8853,20807779,0
OGZD.UK,D,20150319,000000,3.8831,3.8831,3.8831,3.8831,28530547,0
OGZD.UK,D,20150320,000000,3.9305,3.9305,3.9305,3.9305,47909025,0
OGZD.UK,D,20150323,000000,3.8895,3.8895,3.8895,3.8895,18928793,0
OGZD.UK,D,20150324,000000,4.0015,4.0015,4.0015,4.0015,16868332,0
OGZD.UK,D,20150325,000000,3.9523,3.9523,3.9523,3.9523,15190170,0
OGZD.UK,D,20150326,000000,3.922,3.922,3.922,3.922,22118543,0
OGZD.UK,D,20150327,000000,3.96,3.96,3.96,3.96,25049336,0
OGZD.UK,D,20150330,000000,4.0464,4.0464,4.0464,4.0464,14924505,0
OGZD.UK,D,20150331,000000,4.0626,4.0626,4.0626,4.0626,29855666,0
OGZD.UK,D,20150401,000000,4.1617,4.1617,4.1617,4.1617,19698699,0
OGZD.UK,D,20150402,000000,4.3172,4.3172,4.3172,4.3172,18649627,0
OGZD.UK,D,20150407,000000,4.4779,4.4779,4.4779,4.4779,30036018,0
OGZD.UK,D,20150408,000000,4.601,4.601,4.601,4.601,31022089,0
OGZD.UK,D,20150409,000000,4.7906,4.7906,4.7906,4.7906,45693301,0
OGZD.UK,D,20150410,000000,4.8368,4.8368,4.8368,4.8368,49055968,0
OGZD.UK,D,20150413,000000,4.795,4.795,4.795,4.795,22635521,0
OGZD.UK,D,20150414,000000,4.7984,4.7984,4.7984,4.7984,39407662,0
OGZD.UK,D,20150415,000000,4.9991,4.9991,4.9991,4.9991,28431023,0
OGZD.UK,D,20150416,000000,5.1316,5.1316,5.1316,5.1316,41058673,0
OGZD.UK,D,20150417,000000,4.8984,4.8984,4.8984,4.8984,34694779,0
OGZD.UK,D,20150420,000000,4.9676,4.9676,4.9676,4.9676,45399703,0
OGZD.UK,D,20150421,000000,4.9436,4.9436,4.9436,4.9436,29078109,0
OGZD.UK,D,20150422,000000,4.8625,4.8625,4.8625,4.8625,17674103,0
OGZD.UK,D,20150423,000000,4.9735,4.9735,4.9735,4.9735,19924060,0
OGZD.UK,D,20150424,000000,5.1026,5.1026,5.1026,5.1026,33944905,0
OGZD.UK,D,20150427,000000,5.0855,5.0855,5.0855,5.0855,14605525,0
OGZD.UK,D,20150428,000000,5.0239,5.0239,5.0239,5.0239,32506777,0
OGZD.UK,D,20150429,000000,5.0513,5.0513,5.0513,5.0513,21934924,0
OGZD.UK,D,20150430,000000,5.0624,5.0624,5.0624,5.0624,15864289,0
OGZD.UK,D,20150501,000000,5.0624,5.0624,5.0624,5.0624,2361401,0
OGZD.UK,D,20150505,000000,5.2496,5.2496,5.2496,5.2496,28293223,0
OGZD.UK,D,20150506,000000,5.3282,5.3282,5.3282,5.3282,23527469,0
OGZD.UK,D,20150507,000000,5.1479,5.1479,5.1479,5.1479,18872298,0
OGZD.UK,D,20150508,000000,5.1675,5.1675,5.1675,5.1675,12728012,0
OGZD.UK,D,20150511,000000,5.1564,5.1564,5.1564,5.1564,10035050,0
OGZD.UK,D,20150512,000000,5.1368,5.1368,5.1368,5.1368,22078178,0
OGZD.UK,D,20150513,000000,5.2812,5.2812,5.2812,5.2812,22807534,0
OGZD.UK,D,20150514,000000,5.2129,5.2129,5.2129,5.2129,11942233,0
OGZD.UK,D,20150515,000000,5.2043,5.2043,5.2043,5.2043,5980905,0
OGZD.UK,D,20150518,000000,5.3154,5.3154,5.3154,5.3154,14698297,0
OGZD.UK,D,20150519,000000,5.1479,5.1479,5.1479,5.1479,14242688,0
OGZD.UK,D,20150520,000000,5.0077,5.0077,5.0077,5.0077,18990248,0
OGZD.UK,D,20150521,000000,4.965,4.965,4.965,4.965,18361373,0
OGZD.UK,D,20150522,000000,5.0521,5.0521,5.0521,5.0521,15073659,0
OGZD.UK,D,20150526,000000,4.9137,4.9137,4.9137,4.9137,13655548,0
OGZD.UK,D,20150527,000000,4.865,4.865,4.865,4.865,21279137,0
OGZD.UK,D,20150529,000000,4.5865,4.5865,4.5865,4.5865,32411252,0
OGZD.UK,D,20150601,000000,4.448,4.448,4.448,4.448,22432159,0
OGZD.UK,D,20150602,000000,4.4942,4.4942,4.4942,4.4942,31043684,0
OGZD.UK,D,20150603,000000,4.4437,4.4437,4.4437,4.4437,30281366,0
OGZD.UK,D,20150604,000000,4.2728,4.2728,4.2728,4.2728,17530252,0
OGZD.UK,D,20150605,000000,4.2237,4.2237,4.2237,4.2237,21309198,0
OGZD.UK,D,20150608,000000,4.3258,4.3258,4.3258,4.3258,15188465,0
OGZD.UK,D,20150609,000000,4.4557,4.4557,4.4557,4.4557,16869336,0
OGZD.UK,D,20150610,000000,4.5839,4.5839,4.5839,4.5839,20400498,0
OGZD.UK,D,20150611,000000,4.5035,4.5035,4.5035,4.5035,14339174,0
OGZD.UK,D,20150612,000000,4.4668,4.4668,4.4668,4.4668,8604330,0
OGZD.UK,D,20150615,000000,4.4925,4.4925,4.4925,4.4925,12090411,0
OGZD.UK,D,20150616,000000,4.5865,4.5865,4.5865,4.5865,13741936,0
OGZD.UK,D,20150617,000000,4.6565,4.6565,4.6565,4.6565,15640807,0
OGZD.UK,D,20150618,000000,4.6745,4.6745,4.6745,4.6745,14935696,0
OGZD.UK,D,20150619,000000,4.5932,4.5932,4.5932,4.5932,18059003,0
OGZD.UK,D,20150622,000000,4.6693,4.6693,4.6693,4.6693,13440000,0
OGZD.UK,D,20150623,000000,4.63,4.63,4.63,4.63,9806812,0
OGZD.UK,D,20150624,000000,4.5762,4.5762,4.5762,4.5762,13543482,0
OGZD.UK,D,20150625,000000,4.4864,4.4864,4.4864,4.4864,14260323,0
OGZD.UK,D,20150626,000000,4.4523,4.4523,4.4523,4.4523,6571736,0
OGZD.UK,D,20150629,000000,4.4061,4.4061,4.4061,4.4061,7730756,0
OGZD.UK,D,20150630,000000,4.401,4.401,4.401,4.401,14385237,0
OGZD.UK,D,20150701,000000,4.4309,4.4309,4.4309,4.4309,7806845,0
OGZD.UK,D,20150702,000000,4.4796,4.4796,4.4796,4.4796,11075462,0
OGZD.UK,D,20150703,000000,4.4095,4.4095,4.4095,4.4095,3539045,0
OGZD.UK,D,20150706,000000,4.2621,4.2621,4.2621,4.2621,8768109,0
OGZD.UK,D,20150707,000000,4.189,4.189,4.189,4.189,13464608,0
OGZD.UK,D,20150708,000000,4.1797,4.1797,4.1797,4.1797,14486861,0
OGZD.UK,D,20150709,000000,4.2472,4.2472,4.2472,4.2472,12180554,0
OGZD.UK,D,20150710,000000,4.348,4.348,4.348,4.348,10272977,0
OGZD.UK,D,20150713,000000,4.3454,4.3454,4.3454,4.3454,8417423,0
OGZD.UK,D,20150714,000000,4.36,4.36,4.36,4.36,11297995,0
OGZD.UK,D,20150715,000000,4.2561,4.2561,4.2561,4.2561,8421786,0
OGZD.UK,D,20150716,000000,4.3155,4.3155,4.3155,4.3155,9439443,0
OGZD.UK,D,20150717,000000,4.2856,4.2856,4.2856,4.2856,8992385,0
OGZD.UK,D,20150720,000000,4.213,4.213,4.213,4.213,29436927,0
OGZD.UK,D,20150721,000000,4.213,4.213,4.213,4.213,8176496,0
OGZD.UK,D,20150722,000000,4.1493,4.1493,4.1493,4.1493,9598075,0
OGZD.UK,D,20150723,000000,4.0912,4.0912,4.0912,4.0912,10188118,0
OGZD.UK,D,20150724,000000,3.9395,3.9395,3.9395,3.9395,16651825,0
OGZD.UK,D,20150727,000000,3.8408,3.8408,3.8408,3.8408,10693685,0
OGZD.UK,D,20150728,000000,3.737,3.737,3.737,3.737,20685484,0
OGZD.UK,D,20150729,000000,3.9088,3.9088,3.9088,3.9088,13031353,0
OGZD.UK,D,20150730,000000,3.9793,3.9793,3.9793,3.9793,15266976,0
OGZD.UK,D,20150731,000000,3.9737,3.9737,3.9737,3.9737,14658810,0
OGZD.UK,D,20150803,000000,3.8092,3.8092,3.8092,3.8092,10515471,0
OGZD.UK,D,20150804,000000,3.7934,3.7934,3.7934,3.7934,19149018,0
OGZD.UK,D,20150805,000000,3.8797,3.8797,3.8797,3.8797,15695290,0
OGZD.UK,D,20150806,000000,3.7097,3.7097,3.7097,3.7097,16719343,0
OGZD.UK,D,20150807,000000,3.7007,3.7007,3.7007,3.7007,8451454,0
OGZD.UK,D,20150810,000000,3.7507,3.7507,3.7507,3.7507,21069453,0
OGZD.UK,D,20150811,000000,3.7071,3.7071,3.7071,3.7071,16436431,0
OGZD.UK,D,20150812,000000,3.7225,3.7225,3.7225,3.7225,12451215,0
OGZD.UK,D,20150813,000000,3.7362,3.7362,3.7362,3.7362,10497591,0
OGZD.UK,D,20150814,000000,3.8028,3.8028,3.8028,3.8028,6305058,0
OGZD.UK,D,20150817,000000,3.7259,3.7259,3.7259,3.7259,9737524,0
OGZD.UK,D,20150818,000000,3.6652,3.6652,3.6652,3.6652,5302664,0
OGZD.UK,D,20150819,000000,3.634,3.634,3.634,3.634,7996510,0
OGZD.UK,D,20150820,000000,3.5358,3.5358,3.5358,3.5358,19416984,0
OGZD.UK,D,20150821,000000,3.461,3.461,3.461,3.461,20877570,0
OGZD.UK,D,20150824,000000,3.238,3.238,3.238,3.238,33648287,0
OGZD.UK,D,20150825,000000,3.4345,3.4345,3.4345,3.4345,20127337,0
OGZD.UK,D,20150826,000000,3.4204,3.4204,3.4204,3.4204,19965556,0
OGZD.UK,D,20150827,000000,3.6815,3.6815,3.6815,3.6815,22686652,0
OGZD.UK,D,20150828,000000,3.7686,3.7686,3.7686,3.7686,22117813,0
OGZD.UK,D,20150901,000000,3.7007,3.7007,3.7007,3.7007,29050144,0
OGZD.UK,D,20150902,000000,3.6294,3.6294,3.6294,3.6294,15233209,0
OGZD.UK,D,20150903,000000,3.6917,3.6917,3.6917,3.6917,8091616,0
OGZD.UK,D,20150904,000000,3.5828,3.5828,3.5828,3.5828,14224700,0
OGZD.UK,D,20150907,000000,3.4964,3.4964,3.4964,3.4964,6563190,0
OGZD.UK,D,20150908,000000,3.5405,3.5405,3.5405,3.5405,7454651,0
OGZD.UK,D,20150909,000000,3.6105,3.6105,3.6105,3.6105,9508483,0
OGZD.UK,D,20150910,000000,3.5528,3.5528,3.5528,3.5528,9770945,0
OGZD.UK,D,20150911,000000,3.5307,3.5307,3.5307,3.5307,6559822,0
OGZD.UK,D,20150914,000000,3.5951,3.5951,3.5951,3.5951,8999066,0
OGZD.UK,D,20150915,000000,3.6088,3.6088,3.6088,3.6088,15677832,0
OGZD.UK,D,20150916,000000,3.684,3.684,3.684,3.684,21713107,0
OGZD.UK,D,20150917,000000,3.6674,3.6674,3.6674,3.6674,12956931,0
OGZD.UK,D,20150918,000000,3.6139,3.6139,3.6139,3.6139,32756133,0
OGZD.UK,D,20150921,000000,3.5379,3.5379,3.5379,3.5379,13070042,0
OGZD.UK,D,20150922,000000,3.4413,3.4413,3.4413,3.4413,17990975,0
OGZD.UK,D,20150923,000000,3.4563,3.4563,3.4563,3.4563,26008046,0
OGZD.UK,D,20150924,000000,3.3387,3.3387,3.3387,3.3387,17311403,0
OGZD.UK,D,20150925,000000,3.4259,3.4259,3.4259,3.4259,18307917,0
OGZD.UK,D,20150928,000000,3.3875,3.3875,3.3875,3.3875,12233699,0
OGZD.UK,D,20150929,000000,3.4354,3.4354,3.4354,3.4354,15972296,0
OGZD.UK,D,20150930,000000,3.4354,3.4354,3.4354,3.4354,22115277,0
OGZD.UK,D,20151001,000000,3.4225,3.4225,3.4225,3.4225,14753884,0
OGZD.UK,D,20151002,000000,3.3153,3.3153,3.3153,3.3153,15671106,0
OGZD.UK,D,20151006,000000,3.6255,3.6255,3.6255,3.6255,19545138,0
OGZD.UK,D,20151007,000000,3.8028,3.8028,3.8028,3.8028,17768558,0
OGZD.UK,D,20151008,000000,3.8199,3.8199,3.8199,3.8199,12303193,0
OGZD.UK,D,20151009,000000,4.0164,4.0164,4.0164,4.0164,39455251,0
OGZD.UK,D,20151012,000000,3.9101,3.9101,3.9101,3.9101,16336638,0
OGZD.UK,D,20151013,000000,3.8071,3.8071,3.8071,3.8071,16151564,0
OGZD.UK,D,20151014,000000,3.8207,3.8207,3.8207,3.8207,12820708,0
OGZD.UK,D,20151015,000000,3.9267,3.9267,3.9267,3.9267,7607553,0
OGZD.UK,D,20151016,000000,3.8699,3.8699,3.8699,3.8699,17666334,0
OGZD.UK,D,20151019,000000,3.7998,3.7998,3.7998,3.7998,10934707,0
OGZD.UK,D,20151020,000000,3.8332,3.8332,3.8332,3.8332,8330454,0
OGZD.UK,D,20151021,000000,3.7562,3.7562,3.7562,3.7562,12594244,0
OGZD.UK,D,20151022,000000,3.7515,3.7515,3.7515,3.7515,11235209,0
OGZD.UK,D,20151023,000000,3.7942,3.7942,3.7942,3.7942,21395262,0
OGZD.UK,D,20151026,000000,3.731,3.731,3.731,3.731,11705886,0
OGZD.UK,D,20151027,000000,3.6041,3.6041,3.6041,3.6041,13172916,0
OGZD.UK,D,20151028,000000,3.6601,3.6601,3.6601,3.6601,21373151,0
OGZD.UK,D,20151029,000000,3.5965,3.5965,3.5965,3.5965,15723866,0
OGZD.UK,D,20151030,000000,3.5977,3.5977,3.5977,3.5977,12107646,0
OGZD.UK,D,20151102,000000,3.6361,3.6361,3.6361,3.6361,10755821,0
OGZD.UK,D,20151103,000000,3.8288,3.8288,3.8288,3.8288,23730586,0
OGZD.UK,D,20151104,000000,3.9054,3.9054,3.9054,3.9054,13498221,0
OGZD.UK,D,20151105,000000,3.7601,3.7601,3.7601,3.7601,17731172,0
OGZD.UK,D,20151106,000000,3.5909,3.5909,3.5909,3.5909,18448390,0
OGZD.UK,D,20151109,000000,3.5764,3.5764,3.5764,3.5764,12708130,0
OGZD.UK,D,20151110,000000,3.5469,3.5469,3.5469,3.5469,13991673,0
OGZD.UK,D,20151111,000000,3.5268,3.5268,3.5268,3.5268,11160123,0
OGZD.UK,D,20151112,000000,3.5067,3.5067,3.5067,3.5067,17911761,0
OGZD.UK,D,20151113,000000,3.4438,3.4438,3.4438,3.4438,16163115,0
OGZD.UK,D,20151116,000000,3.4875,3.4875,3.4875,3.4875,27585263,0
OGZD.UK,D,20151117,000000,3.7144,3.7144,3.7144,3.7144,28489688,0
OGZD.UK,D,20151118,000000,3.837,3.837,3.837,3.837,32483418,0
OGZD.UK,D,20151119,000000,3.8455,3.8455,3.8455,3.8455,35344351,0
OGZD.UK,D,20151120,000000,3.884,3.884,3.884,3.884,18722239,0
OGZD.UK,D,20151123,000000,3.9271,3.9271,3.9271,3.9271,30176426,0
OGZD.UK,D,20151124,000000,3.743,3.743,3.743,3.743,23405196,0
OGZD.UK,D,20151125,000000,3.7045,3.7045,3.7045,3.7045,21232741,0
OGZD.UK,D,20151126,000000,3.6746,3.6746,3.6746,3.6746,13771006,0
OGZD.UK,D,20151127,000000,3.6002,3.6002,3.6002,3.6002,12445169,0
OGZD.UK,D,20151130,000000,3.5302,3.5302,3.5302,3.5302,37382750,0
OGZD.UK,D,20151201,000000,3.4802,3.4802,3.4802,3.4802,18329481,0
OGZD.UK,D,20151202,000000,3.4524,3.4524,3.4524,3.4524,19037793,0
OGZD.UK,D,20151203,000000,3.4738,3.4738,3.4738,3.4738,24379201,0
OGZD.UK,D,20151204,000000,3.4011,3.4011,3.4011,3.4011,18559383,0
OGZD.UK,D,20151207,000000,3.2815,3.2815,3.2815,3.2815,25248395,0
OGZD.UK,D,20151208,000000,3.2431,3.2431,3.2431,3.2431,17279603,0
OGZD.UK,D,20151209,000000,3.3311,3.3311,3.3311,3.3311,15899358,0
OGZD.UK,D,20151210,000000,3.3238,3.3238,3.3238,3.3238,13240844,0
OGZD.UK,D,20151211,000000,3.2132,3.2132,3.2132,3.2132,15672617,0
OGZD.UK,D,20151214,000000,3.1413,3.1413,3.1413,3.1413,16585503,0
OGZD.UK,D,20151215,000000,3.2196,3.2196,3.2196,3.2196,27220982,0
OGZD.UK,D,20151216,000000,3.2234,3.2234,3.2234,3.2234,9196993,0
OGZD.UK,D,20151217,000000,3.2709,3.2709,3.2709,3.2709,22757881,0
OGZD.UK,D,20151218,000000,3.1447,3.1447,3.1447,3.1447,35366124,0
OGZD.UK,D,20151221,000000,3.0969,3.0969,3.0969,3.0969,11966254,0
OGZD.UK,D,20151222,000000,3.1405,3.1405,3.1405,3.1405,11236966,0
OGZD.UK,D,20151223,000000,3.2448,3.2448,3.2448,3.2448,6475412,0
OGZD.UK,D,20151224,000000,3.3016,3.3016,3.3016,3.3016,8327808,0
OGZD.UK,D,20151229,000000,3.2247,3.2247,3.2247,3.2247,11041662,0
OGZD.UK,D,20151230,000000,3.1349,3.1349,3.1349,3.1349,6424719,0
OGZD.UK,D,20151231,000000,3.1555,3.1555,3.1555,3.1555,2413899,0
OGZD.UK,D,20160104,000000,3.1132,3.1132,3.1132,3.1132,6671992,0
OGZD.UK,D,20160105,000000,3.1405,3.1405,3.1405,3.1405,7347553,0
OGZD.UK,D,20160106,000000,3.0764,3.0764,3.0764,3.0764,10360283,0
OGZD.UK,D,20160107,000000,2.9423,2.9423,2.9423,2.9423,12810509,0
OGZD.UK,D,20160108,000000,2.897,2.897,2.897,2.897,6138414,0
OGZD.UK,D,20160111,000000,2.9171,2.9171,2.9171,2.9171,11512261,0
OGZD.UK,D,20160112,000000,2.9354,2.9354,2.9354,2.9354,12209598,0
OGZD.UK,D,20160113,000000,2.8884,2.8884,2.8884,2.8884,13110560,0
OGZD.UK,D,20160114,000000,2.8781,2.8781,2.8781,2.8781,16138483,0
OGZD.UK,D,20160115,000000,2.7192,2.7192,2.7192,2.7192,20863994,0
OGZD.UK,D,20160118,000000,2.6401,2.6401,2.6401,2.6401,11330610,0
OGZD.UK,D,20160119,000000,2.7047,2.7047,2.7047,2.7047,14337574,0
OGZD.UK,D,20160120,000000,2.5795,2.5795,2.5795,2.5795,15616315,0
OGZD.UK,D,20160121,000000,2.5927,2.5927,2.5927,2.5927,16460095,0
OGZD.UK,D,20160122,000000,2.8628,2.8628,2.8628,2.8628,27528701,0
OGZD.UK,D,20160125,000000,2.8248,2.8248,2.8248,2.8248,14758426,0
OGZD.UK,D,20160126,000000,2.8286,2.8286,2.8286,2.8286,14655151,0
OGZD.UK,D,20160127,000000,2.897,2.897,2.897,2.897,13649226,0
OGZD.UK,D,20160128,000000,2.9863,2.9863,2.9863,2.9863,22875097,0
OGZD.UK,D,20160129,000000,3.0524,3.0524,3.0524,3.0524,25196864,0
OGZD.UK,D,20160201,000000,2.9547,2.9547,2.9547,2.9547,18009961,0
OGZD.UK,D,20160202,000000,2.8157,2.8157,2.8157,2.8157,29410852,0
OGZD.UK,D,20160203,000000,2.7995,2.7995,2.7995,2.7995,18077281,0
OGZD.UK,D,20160204,000000,3.0038,3.0038,3.0038,3.0038,20484920,0
OGZD.UK,D,20160205,000000,2.926,2.926,2.926,2.926,9770795,0
OGZD.UK,D,20160208,000000,2.8798,2.8798,2.8798,2.8798,23133155,0
OGZD.UK,D,20160209,000000,2.85,2.85,2.85,2.85,13551141,0
OGZD.UK,D,20160210,000000,2.8837,2.8837,2.8837,2.8837,10786183,0
OGZD.UK,D,20160211,000000,2.7466,2.7466,2.7466,2.7466,14220310,0
OGZD.UK,D,20160212,000000,2.7944,2.7944,2.7944,2.7944,11159026,0
OGZD.UK,D,20160216,000000,2.9439,2.9439,2.9439,2.9439,30107605,0
OGZD.UK,D,20160217,000000,3.0632,3.0632,3.0632,3.0632,11058640,0
OGZD.UK,D,20160218,000000,3.0764,3.0764,3.0764,3.0764,13954573,0
OGZD.UK,D,20160219,000000,2.9662,2.9662,2.9662,2.9662,9577256,0
OGZD.UK,D,20160222,000000,3.1401,3.1401,3.1401,3.1401,15026749,0
OGZD.UK,D,20160223,000000,3.1226,3.1226,3.1226,3.1226,9168049,0
OGZD.UK,D,20160224,000000,3.0064,3.0064,3.0064,3.0064,8649598,0
OGZD.UK,D,20160225,000000,3.0529,3.0529,3.0529,3.0529,18225617,0
OGZD.UK,D,20160226,000000,3.1064,3.1064,3.1064,3.1064,15584389,0
OGZD.UK,D,20160229,000000,3.1478,3.1478,3.1478,3.1478,25356906,0
OGZD.UK,D,20160301,000000,3.2478,3.2478,3.2478,3.2478,18935636,0
OGZD.UK,D,20160302,000000,3.1965,3.1965,3.1965,3.1965,12115649,0
OGZD.UK,D,20160303,000000,3.3157,3.3157,3.3157,3.3157,22485075,0
OGZD.UK,D,20160304,000000,3.4302,3.4302,3.4302,3.4302,39576154,0
OGZD.UK,D,20160307,000000,3.5597,3.5597,3.5597,3.5597,17420110,0
OGZD.UK,D,20160308,000000,3.47,3.47,3.47,3.47,19146974,0
OGZD.UK,D,20160309,000000,3.552,3.552,3.552,3.552,26021432,0
OGZD.UK,D,20160310,000000,3.461,3.461,3.461,3.461,25512690,0
